base_treino,serie_treino,vies_treino,base_teste,serie_teste,vies_teste,eta,usou_modelo_padrao,f1,recall,precision,spd,abs_spd,di,n_priv_teste,n_depriv_teste
pd_v0.5,PD,0.5,pd_v0,PD,0.0,25.0,False,0.7315398886827458,0.9492055849783342,0.5950799879263508,0.21349604299509073,0.21349604299509073,1.3612922521814965,12714,7286
pd_v0.5,PD,0.5,pd_v0,PD,0.0,35.0,False,0.3401665598975016,0.3834857968223399,0.305640828856485,-0.009557679148406106,0.009557679148406106,0.9871343215783128,12714,7286
pd_v0.5,PD,0.5,pd_v0,PD,0.0,50.0,False,0.5938463972158506,0.9037072701011074,0.44221934267876073,0.3166309282476265,0.3166309282476265,1.6880269392822291,12714,7286
pd_v0.5,PD,0.5,pd_v0.25,PD,0.25,0.0,True,0.9969557104978887,0.9986228605154437,0.9952941176470588,-0.35077580746418136,0.35077580746418136,0.5834051417385504,14469,5531
pd_v0.5,PD,0.5,pd_v0.25,PD,0.25,1.0,False,0.9863654070899883,0.9962620499704898,0.9766634522661524,-0.351648813986308,0.351648813986308,0.5803705823036792,14469,5531
pd_v0.5,PD,0.5,pd_v0.25,PD,0.25,5.0,False,0.8936015950697843,0.9698996655518395,0.8284321962695346,-0.388926423650091,0.388926423650091,0.519848428003996,14469,5531
pd_v0.5,PD,0.5,pd_v0.25,PD,0.25,10.0,False,0.8648026897894178,0.9614400944324218,0.7858176555716353,-0.3676550290080206,0.3676550290080206,0.5350405895710996,14469,5531
pd_v0.5,PD,0.5,pd_v0.25,PD,0.25,15.0,False,0.8548700724765776,0.9514066496163683,0.7761194029850746,-0.3210916988731912,0.3210916988731912,0.5868863781792456,14469,5531
pd_v0.5,PD,0.5,pd_v0.25,PD,0.25,25.0,False,0.830875689925035,0.9921306315168208,0.7147108843537415,-0.25932490986065526,0.25932490986065526,0.6392835876971908,14469,5531
pd_v0.5,PD,0.5,pd_v0.25,PD,0.25,35.0,False,0.6586157905419119,0.6384025181979146,0.6801509117585411,-0.20982144770534739,0.20982144770534739,0.7439566056465656,14469,5531
pd_v0.5,PD,0.5,pd_v0.25,PD,0.25,50.0,False,0.7159379870396194,0.8585481015148534,0.6139561057962859,-0.13477341360319972,0.13477341360319972,0.8023478084913139,14469,5531
pd_v0.5,PD,0.5,pd_v0.75,PD,0.75,0.0,True,0.9972818445964945,0.9973753280839895,0.9971883786316776,-0.7082956413751733,0.7082956413751733,0.2624996487030115,13586,6414
pd_v0.5,PD,0.5,pd_v0.75,PD,0.75,1.0,False,0.9857222325236418,0.9966254218222722,0.97505502567865,-0.7012904340208613,0.7012904340208613,0.26358541995614304,13586,6414
pd_v0.5,PD,0.5,pd_v0.75,PD,0.75,5.0,False,0.8579026682031735,0.907199100112486,0.8136875735665041,-0.5650172220518463,0.5650172220518463,0.36073251342468493,13586,6414
pd_v0.5,PD,0.5,pd_v0.75,PD,0.75,10.0,False,0.8267861850777748,0.8818897637795275,0.7781637717121588,-0.5279670772077734,0.5279670772077734,0.39108992267022,13586,6414
pd_v0.5,PD,0.5,pd_v0.75,PD,0.75,15.0,False,0.8318120198825124,0.8627671541057368,0.8030012214273251,-0.5155044139928155,0.5155044139928155,0.41338110658293054,13586,6414
pd_v0.5,PD,0.5,pd_v0.75,PD,0.75,25.0,False,0.8297786067634417,0.9591301087364079,0.7311705016435616,-0.5446512856394706,0.5446512856394706,0.33967228567750773,13586,6414
pd_v0.5,PD,0.5,pd_v0.75,PD,0.75,35.0,False,0.5759162303664922,0.505249343832021,0.6695652173913044,-0.22703136186662187,0.22703136186662187,0.7395111829811735,13586,6414
pd_v0.5,PD,0.5,pd_v0.75,PD,0.75,50.0,False,0.5945430261400496,0.5841769778777652,0.6052836052836053,-0.21873532113686056,0.21873532113686056,0.7308695822346144,13586,6414
pd_v0.5,PD,0.5,pd_v1,PD,1.0,0.0,True,0.995253317833963,0.9992219412565648,0.9913160941721343,-0.8724253132569195,0.8724253132569195,0.12491164362033985,14130,5870
pd_v0.5,PD,0.5,pd_v1,PD,1.0,1.0,False,0.9809514693213363,0.9966932503404007,0.9656992084432717,-0.8609972378654764,0.8609972378654764,0.12801813567666412,14130,5870
pd_v0.5,PD,0.5,pd_v1,PD,1.0,5.0,False,0.8388656438865644,0.8774557479089671,0.8035268970431065,-0.6952455357950209,0.6952455357950209,0.24704380924475774,14130,5870
pd_v0.5,PD,0.5,pd_v1,PD,1.0,10.0,False,0.8204562178072112,0.8675354989301692,0.7782236956901064,-0.6729797897594857,0.6729797897594857,0.26124887901635074,14130,5870
pd_v0.5,PD,0.5,pd_v1,PD,1.0,15.0,False,0.7574518991127505,0.7389612915775141,0.7768916155419223,-0.573112169668122,0.573112169668122,0.3795529453409008,14130,5870
pd_v0.5,PD,0.5,pd_v1,PD,1.0,25.0,False,0.8011435298074497,0.926667963431239,0.705568720379147,-0.6754722213179878,0.6754722213179878,0.2151613775821751,14130,5870
pd_v0.5,PD,0.5,pd_v1,PD,1.0,35.0,False,0.3632548804962598,0.38727873954483566,0.34203745060986085,-0.07319150116163975,0.07319150116163975,0.899796927486293,14130,5870
pd_v0.5,PD,0.5,pd_v1,PD,1.0,50.0,False,0.40606812327068026,0.4139272515074888,0.398501872659176,-0.1508769264712797,0.1508769264712797,0.805891744419632,14130,5870
pd_v0.5,PD,0.5,gs_v0,GS,0.0,0.0,True,0.9858179787828029,0.9995471014492754,0.9724608944701476,-0.056751094559439386,0.056751094559439386,0.9294030291368826,9137,10863
pd_v0.5,PD,0.5,gs_v0,GS,0.0,1.0,False,0.8694876622733129,0.9934329710144928,0.7730396475770925,-0.16213226081756837,0.16213226081756837,0.7984212182487247,9137,10863
pd_v0.5,PD,0.5,gs_v0,GS,0.0,5.0,False,0.710495578174537,0.9642210144927537,0.5624834874504624,-0.3107855343160705,0.3107855343160705,0.6067514988165162,9137,10863
pd_v0.5,PD,0.5,gs_v0,GS,0.0,10.0,False,0.7055065153425809,0.9501811594202898,0.5610375718678968,-0.3084534960177565,0.3084534960177565,0.611317115830335,9137,10863
pd_v0.5,PD,0.5,gs_v0,GS,0.0,15.0,False,0.6839877147837636,0.9329710144927537,0.5399030271261958,-0.24063665722565286,0.24063665722565286,0.6787878543358963,9137,10863
pd_v0.5,PD,0.5,gs_v0,GS,0.0,25.0,False,0.6846818538884525,0.9868659420289855,0.5241760885253789,-0.07037430601516614,0.07037430601516614,0.8869532288923043,9137,10863
pd_v0.5,PD,0.5,gs_v0,GS,0.0,35.0,False,0.45116792348721724,0.5554800724637681,0.37983895943016416,-0.14293197302618743,0.14293197302618743,0.8106192810991482,9137,10863
pd_v0.5,PD,0.5,gs_v0,GS,0.0,50.0,False,0.5496238954210181,0.8521286231884058,0.4056268190147677,0.04308136666368745,0.04308136666368745,1.0840201594890315,9137,10863
pd_v0.5,PD,0.5,gs_v0.25,GS,0.25,0.0,True,0.9938107869142352,0.9960614415124065,0.9915702803371887,0.08917869850697813,0.08917869850697813,1.1319809290921425,4468,15532
pd_v0.5,PD,0.5,gs_v0.25,GS,0.25,1.0,False,0.9205509440846483,0.9936983064198504,0.8574341546304163,0.02919176190040329,0.02919176190040329,1.0427355151281132,4468,15532
pd_v0.5,PD,0.5,gs_v0.25,GS,0.25,5.0,False,0.7763548336717164,0.9789287120913746,0.6432453416149069,-0.06007039845655515,0.06007039845655515,0.909018799896987,4468,15532
pd_v0.5,PD,0.5,gs_v0.25,GS,0.25,10.0,False,0.7686849574266793,0.9600236313509256,0.6409413620825664,-0.08189993754194702,0.08189993754194702,0.8801411985137834,4468,15532
pd_v0.5,PD,0.5,gs_v0.25,GS,0.25,15.0,False,0.7710747103475829,0.9501772351319417,0.6487831114696786,-0.06871359927844689,0.06871359927844689,0.8991749223066993,4468,15532
pd_v0.5,PD,0.5,gs_v0.25,GS,0.25,25.0,False,0.8281185842161451,0.9929105947223317,0.7102408789970418,0.027979144220923957,0.027979144220923957,1.0448871872097265,4468,15532
pd_v0.5,PD,0.5,gs_v0.25,GS,0.25,35.0,False,0.6518518518518519,0.7105159511618747,0.6021361815754339,-0.1814525174699254,0.1814525174699254,0.7843229986550607,4468,15532
pd_v0.5,PD,0.5,gs_v0.25,GS,0.25,50.0,False,0.7372285102477822,0.9491925955100433,0.6026506626656665,0.017939340757441635,0.017939340757441635,1.0306044194365214,4468,15532
pd_v0.5,PD,0.5,gs_v0.5,GS,0.5,0.0,True,0.9939919235693884,0.9960521121200158,0.9919402398270101,0.0467640582130765,0.0467640582130765,1.0664682023142447,1997,18003
pd_v0.5,PD,0.5,gs_v0.5,GS,0.5,1.0,False,0.8850137204567584,0.986774575602053,0.8022789279409405,-0.04848985971319364,0.04848985971319364,0.9337659029772587,1997,18003
pd_v0.5,PD,0.5,gs_v0.5,GS,0.5,5.0,False,0.7002929199114096,0.9674299249901303,0.5487627365356623,-0.18233223856781677,0.18233223856781677,0.74590545679,1997,18003
pd_v0.5,PD,0.5,gs_v0.5,GS,0.5,10.0,False,0.6866897147796024,0.940979076194236,0.540598775232479,-0.20053259359127007,0.20053259359127007,0.7288668995248705,1997,18003
pd_v0.5,PD,0.5,gs_v0.5,GS,0.5,15.0,False,0.6884229178972239,0.920252664824319,0.5498938428874734,-0.17274609353345682,0.17274609353345682,0.7638782006938307,1997,18003
pd_v0.5,PD,0.5,gs_v0.5,GS,0.5,25.0,False,0.7804461024325795,0.9911172522700356,0.6436354313549545,-0.05670331303765619,0.05670331303765619,0.9142147605028792,1997,18003
pd_v0.5,PD,0.5,gs_v0.5,GS,0.5,35.0,False,0.5882742082196312,0.7021318594551915,0.5061904084246478,-0.19673233118021194,0.19673233118021194,0.761749869395462,1997,18003
pd_v0.5,PD,0.5,gs_v0.5,GS,0.5,50.0,False,0.6528497409326425,0.8829451243584682,0.5178881556095867,-0.07031846998404068,0.07031846998404068,0.8886391875034662,1997,18003
pd_v0.5,PD,0.5,gs_v0.75,GS,0.75,0.0,True,0.9906690942193901,0.9958819492107069,0.9855105275073579,-0.2161890064667843,0.2161890064667843,0.781469596351265,560,19440
pd_v0.5,PD,0.5,gs_v0.75,GS,0.75,1.0,False,0.8553779782331601,0.9979409746053535,0.7484557309540151,-0.2612139917695473,0.2612139917695473,0.7286088397199508,560,19440
pd_v0.5,PD,0.5,gs_v0.75,GS,0.75,5.0,False,0.6612689762553523,0.9716312056737588,0.5011800802454567,-0.32016460905349786,0.32016460905349786,0.6392511447284531,560,19440
pd_v0.5,PD,0.5,gs_v0.75,GS,0.75,10.0,False,0.6502856248532749,0.9505833905284832,0.4941722169362512,-0.3112580834803057,0.3112580834803057,0.6471568284433782,560,19440
pd_v0.5,PD,0.5,gs_v0.75,GS,0.75,15.0,False,0.6462252822031863,0.9233584991992679,0.4970443349753695,-0.3129776601998825,0.3129776601998825,0.6515556864573873,560,19440
pd_v0.5,PD,0.5,gs_v0.75,GS,0.75,25.0,False,0.7407786885245902,0.9924502402196294,0.5909276665304455,-0.24351116990005883,0.24351116990005883,0.7199871557617393,560,19440
pd_v0.5,PD,0.5,gs_v0.75,GS,0.75,35.0,False,0.5752758231257058,0.7574925646305193,0.46372549019607845,-0.14682539682539686,0.14682539682539686,0.813131313131313,560,19440
pd_v0.5,PD,0.5,gs_v0.75,GS,0.75,50.0,False,0.6292241789623989,0.9073438572409059,0.48160291438979963,-0.21417548500881833,0.21417548500881833,0.731080108509107,560,19440
pd_v0.5,PD,0.5,gs_v1,GS,1.0,0.0,True,0.9793519695044473,0.9925949774629749,0.9664576802507837,,,,0,20000
pd_v0.5,PD,0.5,gs_v1,GS,1.0,1.0,False,0.744716618635927,0.998390212491951,0.5938337801608579,,,,0,20000
pd_v0.5,PD,0.5,gs_v1,GS,1.0,5.0,False,0.5917113603120429,0.9768190598840953,0.424395020282557,,,,0,20000
pd_v0.5,PD,0.5,gs_v1,GS,1.0,10.0,False,0.5821911054136673,0.9504185447520928,0.41961620469083155,,,,0,20000
pd_v0.5,PD,0.5,gs_v1,GS,1.0,15.0,False,0.5740945118892344,0.921120412105602,0.4169946072001166,,,,0,20000
pd_v0.5,PD,0.5,gs_v1,GS,1.0,25.0,False,0.6372194062273715,0.9916291049581455,0.46944063404968756,,,,0,20000
pd_v0.5,PD,0.5,gs_v1,GS,1.0,35.0,False,0.5509292908316893,0.8541532517707663,0.4065900383141762,,,,0,20000
pd_v0.5,PD,0.5,gs_v1,GS,1.0,50.0,False,0.5408931259407928,0.8676754668383774,0.3929144190115177,,,,0,20000
pd_v0.75,PD,0.75,pd_v0,PD,0.0,0.0,True,0.9987966305655837,0.999037072701011,0.9985563041385948,0.20187592911145436,0.20187592911145436,1.2809073615763413,12714,7286
pd_v0.75,PD,0.75,pd_v0,PD,0.0,1.0,False,0.8767032236623463,0.9525758305247953,0.8120254463369587,0.0790709876451251,0.0790709876451251,1.1086820039913643,12714,7286
pd_v0.75,PD,0.75,pd_v0,PD,0.0,5.0,False,0.8355443251210781,0.9552238805970149,0.7425149700598802,0.0992763320986706,0.0992763320986706,1.1425086695610813,12714,7286
pd_v0.75,PD,0.75,pd_v0,PD,0.0,10.0,False,0.8249068653539117,0.9328358208955224,0.739362717038733,0.06634618461232744,0.06634618461232744,1.0929504563262955,12714,7286
pd_v0.75,PD,0.75,pd_v0,PD,0.0,15.0,False,0.8016460905349794,0.9378911892152143,0.6999640675530003,0.11198753324419985,0.11198753324419985,1.1644691576373751,12714,7286
pd_v0.75,PD,0.75,pd_v0,PD,0.0,25.0,False,0.7799297541394882,0.9354838709677419,0.6687317157115815,0.08699751983619353,0.08699751983619353,1.1283609686894933,12714,7286
pd_v0.75,PD,0.75,pd_v0,PD,0.0,35.0,False,0.54817532342151,0.6834376504573905,0.4576079948420374,-0.03171243313107108,0.03171243313107108,0.9547839099665316,12714,7286
pd_v0.75,PD,0.75,pd_v0,PD,0.0,50.0,False,0.5988745980707395,0.8967260471834376,0.44955346367366644,0.20156481292806272,0.20156481292806272,1.3934738264344217,12714,7286
pd_v0.75,PD,0.75,pd_v0.25,PD,0.25,0.0,True,0.9973495631687445,0.9994097973637616,0.9952978056426333,-0.35099917917518886,0.35099917917518886,0.5830714125699198,14469,5531
pd_v0.75,PD,0.75,pd_v0.25,PD,0.25,1.0,False,0.9629981024667932,0.9984261263033641,0.9299981674912956,-0.37508519982602595,0.37508519982602595,0.5485686444615896,14469,5531
pd_v0.75,PD,0.75,pd_v0.25,PD,0.25,5.0,False,0.8682449819866186,0.9956718473342514,0.7697338403041825,-0.3155603375461943,0.3155603375461943,0.5839779021452497,14469,5531
pd_v0.75,PD,0.75,pd_v0.25,PD,0.25,10.0,False,0.8650759219088937,0.9807200472162109,0.773828003725551,-0.34774434495389794,0.34774434495389794,0.550757774362683,14469,5531
pd_v0.75,PD,0.75,pd_v0.25,PD,0.25,15.0,False,0.8544488256471798,0.9805233130041314,0.7571016253987544,-0.3137578692887876,0.3137578692887876,0.5858636552874048,14469,5531
pd_v0.75,PD,0.75,pd_v0.25,PD,0.25,25.0,False,0.8402266768163749,0.9771788313987803,0.7369436201780415,-0.32739850091790956,0.32739850091790956,0.5655205989377938,14469,5531
pd_v0.75,PD,0.75,pd_v0.25,PD,0.25,35.0,False,0.7761219163088322,0.9067479834743262,0.6783926994406829,-0.2634374934515139,0.2634374934515139,0.6406790070937072,14469,5531
pd_v0.75,PD,0.75,pd_v0.25,PD,0.25,50.0,False,0.7191193135826452,0.8738933700570529,0.6109200935222115,-0.18323701521662927,0.18323701521662927,0.7333276631292085,14469,5531
pd_v0.75,PD,0.75,pd_v0.5,PD,0.5,0.0,True,0.9998765889176848,1.0,0.9997532082922014,-0.6810064859789486,0.6810064859789486,0.30765372925487283,14531,5469
pd_v0.75,PD,0.75,pd_v0.5,PD,0.5,1.0,False,0.9460532461466604,1.0,0.897629071571017,-0.6550695539485012,0.6550695539485012,0.31296891458493886,14531,5469
pd_v0.75,PD,0.75,pd_v0.5,PD,0.5,5.0,False,0.824943497020752,0.9911133053567021,0.7064930494457153,-0.5690153618774492,0.5690153618774492,0.34704554817648153,14531,5469
pd_v0.75,PD,0.75,pd_v0.5,PD,0.5,10.0,False,0.8246619794483505,0.9410022216736609,0.7339237581825183,-0.5596324672748683,0.5596324672748683,0.3735444586725899,14531,5469
pd_v0.75,PD,0.75,pd_v0.5,PD,0.5,15.0,False,0.7879288962381149,0.9410022216736609,0.6776888888888889,-0.5264484015164508,0.5264484015164508,0.38977171965255697,14531,5469
pd_v0.75,PD,0.75,pd_v0.5,PD,0.5,25.0,False,0.78775255155176,0.9335966428042458,0.6813186813186813,-0.5302826263870337,0.5302826263870337,0.3886920393470855,14531,5469
pd_v0.75,PD,0.75,pd_v0.5,PD,0.5,35.0,False,0.6200745173309247,0.6778573191804492,0.5713691219309197,-0.32887848463242864,0.32887848463242864,0.6129164700960781,14531,5469
pd_v0.75,PD,0.75,pd_v0.5,PD,0.5,50.0,False,0.5728144388042865,0.626758824981486,0.5274200249272953,-0.27522616416483703,0.27522616416483703,0.6702142828828855,14531,5469
pd_v0.75,PD,0.75,pd_v1,PD,1.0,0.0,True,0.9966062251527199,0.9996109706282824,0.9936194895591647,-0.8731330273404297,0.8731330273404297,0.12482303494926066,14130,5870
pd_v0.75,PD,0.75,pd_v1,PD,1.0,1.0,False,0.9615901670827732,0.9739350320949232,0.9495543333965485,-0.8382552617396746,0.8382552617396746,0.14670795703612122,14130,5870
pd_v0.75,PD,0.75,pd_v1,PD,1.0,5.0,False,0.8345386425023961,0.9315308305777086,0.7558396464646465,-0.7128703894597621,0.7128703894597621,0.20120074519695166,14130,5870
pd_v0.75,PD,0.75,pd_v1,PD,1.0,10.0,False,0.8331495773612643,0.8819295856837192,0.7894828486853561,-0.6933498989065998,0.6933498989065998,0.2433554161607773,14130,5870
pd_v0.75,PD,0.75,pd_v1,PD,1.0,15.0,False,0.7879576609404824,0.8832911884847306,0.7111981205951449,-0.649602558862642,0.649602558862642,0.25453714312278636,14130,5870
pd_v0.75,PD,0.75,pd_v1,PD,1.0,25.0,False,0.7886413280908694,0.8778447772806847,0.7158946700507615,-0.6468955223520703,0.6468955223520703,0.2604066889849702,14130,5870
pd_v0.75,PD,0.75,pd_v1,PD,1.0,35.0,False,0.4901223860460634,0.4946508461388835,0.4856760886172651,-0.25275978351424044,0.25275978351424044,0.6888669970331721,14130,5870
pd_v0.75,PD,0.75,pd_v1,PD,1.0,50.0,False,0.40869054609512623,0.40614666407313754,0.4112664959621824,-0.1523696365339613,0.1523696365339613,0.8073393320604141,14130,5870
pd_v0.75,PD,0.75,gs_v0,GS,0.0,0.0,True,0.9892424921559838,0.9995471014492754,0.979148181011535,-0.05712138234810016,0.05712138234810016,0.9290968522599387,9137,10863
pd_v0.75,PD,0.75,gs_v0,GS,0.0,1.0,False,0.7953416990159791,0.9975090579710145,0.6613121152980033,-0.241615043946651,0.241615043946651,0.697293753388105,9137,10863
pd_v0.75,PD,0.75,gs_v0,GS,0.0,5.0,False,0.7368509635613902,0.9913949275362319,0.5863131110218294,-0.223323030702533,0.223323030702533,0.7014190032881118,9137,10863
pd_v0.75,PD,0.75,gs_v0,GS,0.0,10.0,False,0.7055532702591526,0.9710144927536232,0.5540767541025973,-0.298737333047968,0.298737333047968,0.6146861925382151,9137,10863
pd_v0.75,PD,0.75,gs_v0,GS,0.0,15.0,False,0.6984023475709162,0.970108695652174,0.5455934793683138,-0.23619635724791166,0.23619635724791166,0.6789458321668894,9137,10863
pd_v0.75,PD,0.75,gs_v0,GS,0.0,25.0,False,0.675765751468021,0.9642210144927537,0.5201563645247984,-0.2419568395342307,0.2419568395342307,0.6649348828699203,9137,10863
pd_v0.75,PD,0.75,gs_v0,GS,0.0,35.0,False,0.5995557670950341,0.8557518115942029,0.46141636141636144,-0.19658439966756003,0.19658439966756003,0.718067546733245,9137,10863
pd_v0.75,PD,0.75,gs_v0,GS,0.0,50.0,False,0.5692307692307692,0.8881340579710145,0.41883810337462624,-0.03323621301128199,0.03323621301128199,0.9395542837810343,9137,10863
pd_v0.75,PD,0.75,gs_v0.25,GS,0.25,0.0,True,0.9973464373464374,0.9992122883024813,0.9954875416911909,0.0905890193255684,0.0905890193255684,1.1342460160353698,4468,15532
pd_v0.75,PD,0.75,gs_v0.25,GS,0.25,1.0,False,0.862862520318248,0.9931075226467113,0.7628195431855997,-0.01697405373974803,0.01697405373974803,0.9751344025871495,4468,15532
pd_v0.75,PD,0.75,gs_v0.25,GS,0.25,5.0,False,0.8164684947019332,0.99389523434423,0.6927934111187372,-0.012239438214137754,0.012239438214137754,0.9810316302668167,4468,15532
pd_v0.75,PD,0.75,gs_v0.25,GS,0.25,10.0,False,0.7742485280446235,0.9840488381252461,0.6381864623243934,-0.052804029962343124,0.052804029962343124,0.9187014452543939,4468,15532
pd_v0.75,PD,0.75,gs_v0.25,GS,0.25,15.0,False,0.7798987144526685,0.9856242615202836,0.6452236689441795,-0.03830535785882083,0.03830535785882083,0.9403248469619206,4468,15532
pd_v0.75,PD,0.75,gs_v0.25,GS,0.25,25.0,False,0.7770443426263881,0.9852304056715242,0.6414924990383383,-0.044179619584576724,0.044179619584576724,0.9314364222633245,4468,15532
pd_v0.75,PD,0.75,gs_v0.25,GS,0.25,35.0,False,0.7547347002660824,0.9495864513588027,0.6262337662337663,-0.09313950509889646,0.09313950509889646,0.8644912703412995,4468,15532
pd_v0.75,PD,0.75,gs_v0.25,GS,0.25,50.0,False,0.7424522489217499,0.9491925955100433,0.6096635466734126,-0.019366953395779096,0.019366953395779096,0.9687498924621376,4468,15532
pd_v0.75,PD,0.75,gs_v0.5,GS,0.5,0.0,True,0.996945511873091,0.9986182392420055,0.9952783789100925,0.0475425408289627,0.0475425408289627,1.0676228305095716,1997,18003
pd_v0.75,PD,0.75,gs_v0.5,GS,0.5,1.0,False,0.798754192620987,0.9871693643900513,0.6707349785407726,-0.1159777771417444,0.1159777771417444,0.8414732231676498,1997,18003
pd_v0.75,PD,0.75,gs_v0.5,GS,0.5,5.0,False,0.7593979275395205,0.9909198578760363,0.615573267933783,-0.12031419901056384,0.12031419901056384,0.8282577159227333,1997,18003
pd_v0.75,PD,0.75,gs_v0.5,GS,0.5,10.0,False,0.7049519059494121,0.9765100671140939,0.5515665068569517,-0.17442964424418106,0.17442964424418106,0.7538261487239367,1997,18003
pd_v0.75,PD,0.75,gs_v0.5,GS,0.5,15.0,False,0.7170685784633211,0.9772996446900908,0.5662815967059361,-0.14852504274380796,0.14852504274380796,0.7867688638681636,1997,18003
pd_v0.75,PD,0.75,gs_v0.5,GS,0.5,25.0,False,0.7083631165117942,0.9780892222660876,0.5552442850739578,-0.1552411381055363,0.1552411381055363,0.7761613337207538,1997,18003
pd_v0.75,PD,0.75,gs_v0.5,GS,0.5,35.0,False,0.6782995835128537,0.9322937228582708,0.5330699774266365,-0.16336842095893933,0.16336842095893933,0.7679610692354183,1997,18003
pd_v0.75,PD,0.75,gs_v0.5,GS,0.5,50.0,False,0.6643104443162147,0.909001184366364,0.5234144123664469,-0.10485110546450682,0.10485110546450682,0.8397952122321193,1997,18003
pd_v0.75,PD,0.75,gs_v0.75,GS,0.75,0.0,True,0.9956680346557227,0.9990848776023793,0.992274483072029,-0.22455173427395647,0.22455173427395647,0.7750465631602583,560,19440
pd_v0.75,PD,0.75,gs_v0.75,GS,0.75,1.0,False,0.7632706602536073,0.9983985358041638,0.6177802944507361,-0.32111992945326284,0.32111992945326284,0.6651263305515323,560,19440
pd_v0.75,PD,0.75,gs_v0.75,GS,0.75,5.0,False,0.7150608352515619,0.9949668268130862,0.5580649300654433,-0.2685993533215756,0.2685993533215756,0.6917712338932739,560,19440
pd_v0.75,PD,0.75,gs_v0.75,GS,0.75,10.0,False,0.6643427066387791,0.9810112102493709,0.502225345514172,-0.3069223985890652,0.3069223985890652,0.6477939688322203,560,19440
pd_v0.75,PD,0.75,gs_v0.75,GS,0.75,15.0,False,0.6735287184725387,0.9805536490505605,0.512924844423169,-0.2975602586713698,0.2975602586713698,0.6585374080820346,560,19440
pd_v0.75,PD,0.75,gs_v0.75,GS,0.75,25.0,False,0.6696358806063447,0.9803248684511553,0.5084846327281357,-0.3140726043503821,0.3140726043503821,0.644685538512699,560,19440
pd_v0.75,PD,0.75,gs_v0.75,GS,0.75,35.0,False,0.6374446257868968,0.938229238160604,0.4826977401129944,-0.25148442092886536,0.25148442092886536,0.6931780485399464,560,19440
pd_v0.75,PD,0.75,gs_v0.75,GS,0.75,50.0,False,0.6276394579262528,0.9112331274307939,0.4786684292753275,-0.2277851263962375,0.2277851263962375,0.717162592501346,560,19440
pd_v0.75,PD,0.75,gs_v1,GS,1.0,0.0,True,0.9856733524355301,0.9967804249839022,0.9748110831234257,,,,0,20000
pd_v0.75,PD,0.75,gs_v1,GS,1.0,1.0,False,0.6590957333899384,0.9996780424983902,0.49160861304623177,,,,0,20000
pd_v0.75,PD,0.75,gs_v1,GS,1.0,5.0,False,0.6200461523025986,0.9948486799742434,0.45037166593790995,,,,0,20000
pd_v0.75,PD,0.75,gs_v1,GS,1.0,10.0,False,0.593033466679676,0.9784288473921442,0.4254514909701806,,,,0,20000
pd_v0.75,PD,0.75,gs_v1,GS,1.0,15.0,False,0.5940187646598906,0.9784288473921442,0.4264664608476003,,,,0,20000
pd_v0.75,PD,0.75,gs_v1,GS,1.0,25.0,False,0.5899699291880881,0.9790727623953638,0.42218520061085657,,,,0,20000
pd_v0.75,PD,0.75,gs_v1,GS,1.0,35.0,False,0.5533999231655782,0.9275595621377978,0.3943334245825349,,,,0,20000
pd_v0.75,PD,0.75,gs_v1,GS,1.0,50.0,False,0.5463443280806499,0.898583386992917,0.39249050766418225,,,,0,20000
pd_v1,PD,1.0,pd_v0,PD,0.0,0.0,True,0.9825742098305492,0.9841116995666828,0.9810415166786657,0.2107295270761974,0.2107295270761974,1.2947755756680355,12714,7286
pd_v1,PD,1.0,pd_v0,PD,0.0,1.0,True,0.9825742098305492,0.9841116995666828,0.9810415166786657,0.2107295270761974,0.2107295270761974,1.2947755756680355,12714,7286
pd_v1,PD,1.0,pd_v0,PD,0.0,5.0,True,0.9825742098305492,0.9841116995666828,0.9810415166786657,0.2107295270761974,0.2107295270761974,1.2947755756680355,12714,7286
pd_v1,PD,1.0,pd_v0,PD,0.0,10.0,True,0.9825742098305492,0.9841116995666828,0.9810415166786657,0.2107295270761974,0.2107295270761974,1.2947755756680355,12714,7286
pd_v1,PD,1.0,pd_v0,PD,0.0,15.0,True,0.9825742098305492,0.9841116995666828,0.9810415166786657,0.2107295270761974,0.2107295270761974,1.2947755756680355,12714,7286
pd_v1,PD,1.0,pd_v0,PD,0.0,25.0,True,0.9825742098305492,0.9841116995666828,0.9810415166786657,0.2107295270761974,0.2107295270761974,1.2947755756680355,12714,7286
pd_v1,PD,1.0,pd_v0,PD,0.0,35.0,True,0.9825742098305492,0.9841116995666828,0.9810415166786657,0.2107295270761974,0.2107295270761974,1.2947755756680355,12714,7286
pd_v1,PD,1.0,pd_v0,PD,0.0,50.0,True,0.9825742098305492,0.9841116995666828,0.9810415166786657,0.2107295270761974,0.2107295270761974,1.2947755756680355,12714,7286
pd_v1,PD,1.0,pd_v0.25,PD,0.25,0.0,True,0.9808219178082191,0.9860318709423569,0.9756667315553825,-0.3484685286365695,0.3484685286365695,0.5849188160992407,14469,5531
pd_v1,PD,1.0,pd_v0.25,PD,0.25,1.0,True,0.9808219178082191,0.9860318709423569,0.9756667315553825,-0.3484685286365695,0.3484685286365695,0.5849188160992407,14469,5531
pd_v1,PD,1.0,pd_v0.25,PD,0.25,5.0,True,0.9808219178082191,0.9860318709423569,0.9756667315553825,-0.3484685286365695,0.3484685286365695,0.5849188160992407,14469,5531
