f1,precision,recall,abs_spd,di,base_treino,serie_treino,vies_treino,feature_set,n_features
0.9913111393146539,0.9839147286821706,0.9988195947275231,0.35087752181457305,0.5818083308784961,pd_v0,PD,0.0,comportamental_6,6
0.9726290516206483,0.9467165225519981,1.0,0.698856445760647,0.2848029429292231,pd_v0,PD,0.0,comportamental_6,6
0.9782668500687758,0.9574582660204631,1.0,0.7203026272344865,0.24373790621269453,pd_v0,PD,0.0,comportamental_6,6
0.9822247706422018,0.9654330264888221,0.9996109706282824,0.8894530105578402,0.10599153228181228,pd_v0,PD,0.0,comportamental_6,6
0.9785017730496454,0.9581163194444444,0.9997735507246377,0.04919938174341665,0.9382167741905445,pd_v0,PD,0.0,comportamental_6,6
0.9813508551550875,0.963384557010055,1.0,0.09379619077349999,1.1413427927069133,pd_v0,PD,0.0,comportamental_6,6
0.9836893203883496,0.9679021780664884,1.0,0.048055808647704645,1.069140814026993,pd_v0,PD,0.0,comportamental_6,6
0.9837947332883187,0.9681063122923588,1.0,0.2249044679600235,0.7734775142848684,pd_v0,PD,0.0,comportamental_6,6
0.953784738215876,0.9116524801878485,1.0,0.82965,0.0,pd_v0,PD,0.0,comportamental_6,6
0.9945216200352182,0.9891029383148473,1.0,0.3488301269008979,0.5844880953215533,pd_v0,PD,0.0,completo_10,10
0.9921626255204506,0.9844471445929526,1.0,0.6784325977240304,0.3075574855989404,pd_v0,PD,0.0,completo_10,10
0.990709773318469,0.98195211786372,0.9996250468691413,0.7045163469374162,0.2618524647573273,pd_v0,PD,0.0,completo_10,10
0.9881742140178829,0.9769961977186312,0.9996109706282824,0.8729333723962572,0.12109530055870642,pd_v0,PD,0.0,completo_10,10
0.9835152595232791,0.9677772906619904,0.9997735507246377,0.056047363387829896,0.930145306332751,pd_v0,PD,0.0,completo_10,10
0.9871695178849145,0.9746641074856046,1.0,0.09426520256444604,1.1414769650849663,pd_v0,PD,0.0,completo_10,10
0.9920580449063634,0.9855834794467173,0.9986182392420055,0.044765225937000275,1.063672475923212,pd_v0,PD,0.0,completo_10,10
0.9889039855072463,0.9789284913696481,0.9990848776023793,0.21477807172251617,0.7821092026003459,pd_v0,PD,0.0,completo_10,10
0.9734901960784313,0.9492199449372897,0.9990341274951706,0.83655,0.0,pd_v0,PD,0.0,completo_10,10
0.4881926859431129,0.3231464878771342,0.997833413577275,0.20788781215197794,1.7348027922436051,pd_v0.25,PD,0.25,transacional_2,2
0.4996723889398506,0.34011238961734014,0.9412490743026414,0.2655974662350424,0.48133358663332876,pd_v0.25,PD,0.25,transacional_2,2
0.60414861038886,0.43664912720287313,0.9801274840644919,0.29682119256368705,0.4022216539919578,pd_v0.25,PD,0.25,transacional_2,2
0.6045062320230106,0.4368234173378367,0.9811320754716981,0.3990580289379104,0.26069359526777575,pd_v0.25,PD,0.25,transacional_2,2
0.4960101039095241,0.33223102360993617,0.9782608695652174,0.003510253278237785,0.9900207889846737,pd_v0.25,PD,0.25,transacional_2,2
0.5837907275487563,0.41492363877822047,0.9844426939740055,0.026939732935913507,1.0715191484002742,pd_v0.25,PD,0.25,transacional_2,2
0.5585505474351137,0.3887212810396844,0.9919068298460324,0.06551011319512179,0.8412333785792983,pd_v0.25,PD,0.25,transacional_2,2
