f1,precision,recall,abs_spd,di,base_treino,serie_treino,vies_treino,volume
0.9734901960784313,0.9492199449372897,0.9990341274951706,0.83655,0.0,pd_v0,PD,0.0,10000
0.9886783458467405,0.9789945716308709,0.9985556090515166,0.19529268044447168,1.2723728761705806,pd_v0.25,PD,0.25,1000
0.975439441367686,0.9520564042303172,1.0,0.668043021848775,0.31124356815066345,pd_v0.25,PD,0.25,1000
0.9777654765199741,0.9625794732061762,0.9934383202099738,0.6907334495868309,0.27004475372692244,pd_v0.25,PD,0.25,1000
0.974500475737393,0.9538089029614454,0.9961097062828244,0.8562975099797331,0.1287814072570832,pd_v0.25,PD,0.25,1000
0.977797513321492,0.9590592334494773,0.9972826086956522,0.051958007130122885,0.9349403438196611,pd_v0.25,PD,0.25,1000
0.9741966426858513,0.9496914157471479,1.0,0.09639618879070466,1.146545822224181,pd_v0.25,PD,0.25,1000
0.9885440125330461,0.9807654944627938,0.9964469009080142,0.04343128034272148,1.0617311507789429,pd_v0.25,PD,0.25,1000
0.9789627629654629,0.963036741921204,0.9954243880118966,0.19750146972369198,0.795562249454219,pd_v0.25,PD,0.25,1000
0.9407452657299938,0.894828588030215,0.9916291049581455,0.8279,0.0,pd_v0.25,PD,0.25,1000
0.9931842640200885,0.9866951770016631,0.9997592681752527,0.19762434618642588,1.2754133440112045,pd_v0.25,PD,0.25,2500
0.9797992016450949,0.9606261859582542,0.9997531473710195,0.6709786061637644,0.3101747469813456,pd_v0.25,PD,0.25,2500
0.9827411167512691,0.9678240319941829,0.9981252343457068,0.6972247518504691,0.2649572841902325,pd_v0.25,PD,0.25,2500
0.9839961667465261,0.9697771061579146,0.9986383971989885,0.8661868196390056,0.12464456004154281,pd_v0.25,PD,0.25,2500
0.9854910714285714,0.9716109154929577,0.9997735507246377,0.05640536970791998,0.9297948694971714,pd_v0.25,PD,0.25,2500
0.9813508551550875,0.963384557010055,1.0,0.09783094871453757,1.1481222225877852,pd_v0.25,PD,0.25,2500
0.9897149573905377,0.9823060470542485,0.9972364784840111,0.04309716810954922,1.061212691831273,pd_v0.25,PD,0.25,2500
0.9844349199187908,0.9708565072302558,0.9983985358041638,0.20917842445620216,0.786241026103151,pd_v0.25,PD,0.25,2500
0.968125,0.9404978749241044,0.9974243399871217,0.8353,0.0,pd_v0.25,PD,0.25,2500
0.996641074856046,0.9933046389287422,1.0,0.20003466538126669,1.2785891922069694,pd_v0.25,PD,0.25,5000
0.9916768665850674,0.9834911386258801,1.0,0.6781573241709369,0.30764392064021046,pd_v0.25,PD,0.25,5000
0.9921845924823223,0.9848540820096048,0.9996250468691413,0.7059235439772715,0.2613464827113978,pd_v0.25,PD,0.25,5000
0.9922765012550685,0.9850488786659,0.9996109706282824,0.8742886388379504,0.12198305140154667,pd_v0.25,PD,0.25,5000
0.9879167599015439,0.9763379035824856,0.9997735507246377,0.05599215219195852,0.930385046322231,pd_v0.25,PD,0.25,5000
0.9888034271249148,0.9778548045445793,1.0,0.09161315616980203,1.1368988567781524,pd_v0.25,PD,0.25,5000
0.993031700853862,0.9875073199297286,0.9986182392420055,0.04476439149086353,1.0636259713930636,pd_v0.25,PD,0.25,5000
0.9899150141643059,0.9806915132465199,0.9993136582017845,0.22176660787771907,0.776637948900139,pd_v0.25,PD,0.25,5000
0.9754562617998741,0.9538461538461539,0.9980682549903412,0.8375,0.0,pd_v0.25,PD,0.25,5000
0.9980778471888515,0.9961630695443645,1.0,0.19995443583668082,1.2782336321798797,pd_v0.25,PD,0.25,7500
0.9960658962380132,0.9921626255204506,1.0,0.6803831189764484,0.3070754764615382,pd_v0.25,PD,0.25,7500
0.9953340798805524,0.9908955778520996,0.9998125234345707,0.7080493956640466,0.26088673918619004,pd_v0.25,PD,0.25,7500
0.99486980931178,0.9901734104046243,0.9996109706282824,0.8752349502249133,0.12246719316837977,pd_v0.25,PD,0.25,7500
0.9901323166629289,0.9806752554420257,0.9997735507246377,0.05636754802374089,0.9300230589275923,pd_v0.25,PD,0.25,7500
0.9939322763750245,0.9879377431906615,1.0,0.09127890529408655,1.1358089073772824,pd_v0.25,PD,0.25,7500
0.994987714987715,0.9908005480524564,0.9992104224240032,0.04554203966061299,1.0647312834179674,pd_v0.25,PD,0.25,7500
0.993745024451268,0.9880144730891,0.9995424388011896,0.22195767195767202,0.7768468648181395,pd_v0.25,PD,0.25,7500
0.981335020563113,0.9645522388059702,0.9987121699935608,0.8392,0.0,pd_v0.25,PD,0.25,7500
0.9979579579579579,0.9959242387916567,1.0,0.19981718631705414,1.2780426515087038,pd_v0.25,PD,0.25,10000
0.9956986604399656,0.991434165442976,1.0,0.6796733294669706,0.30755569301798014,pd_v0.25,PD,0.25,10000
0.9954261178008028,0.9912623164156906,0.9996250468691413,0.707352154685547,0.26155783206102334,pd_v0.25,PD,0.25,10000
0.9952551563861721,0.9909371384496722,0.9996109706282824,0.8745535192198025,0.12315041321394954,pd_v0.25,PD,0.25,10000
0.9906877594524851,0.9817656215254614,0.9997735507246377,0.05590727001582407,0.930594466557801,pd_v0.25,PD,0.25,10000
0.9934461508363495,0.986977648202138,1.0,0.0909569892497909,1.135329946043312,pd_v0.25,PD,0.25,10000
0.9949847575966172,0.9913776210072507,0.9986182392420055,0.04476272259858993,1.0635331606463285,pd_v0.25,PD,0.25,10000
0.9932916429789653,0.9873417721518988,0.9993136582017845,0.22206055261610824,0.7767434300448463,pd_v0.25,PD,0.25,10000
0.9789922603064287,0.9609302325581396,0.9977462974887314,0.83875,0.0,pd_v0.25,PD,0.25,10000
0.9873839562009046,0.9764595103578154,0.9985556090515166,0.19896460706889652,1.278226574381209,pd_v0.5,PD,0.5,1000
0.9867909867909868,0.9744868597736428,0.9994097973637616,0.3434658320192002,0.5883360567026336,pd_v0.5,PD,0.5,1000
0.9845441925034706,0.9722171449460794,0.9971878515185602,0.6987443649116776,0.2648953893688979,pd_v0.5,PD,0.5,1000
0.9878916009994234,0.976258309591643,0.9998054853141413,0.8699270945985863,0.1231224249765998,pd_v0.5,PD,0.5,1000
0.9736232203950999,0.9496232508073197,0.9988677536231884,0.055627949724886494,0.9302876729342631,pd_v0.5,PD,0.5,1000
0.9718444742386516,0.9459358687546607,0.9992122883024813,0.0996246291769255,1.15223079451522,pd_v0.5,PD,0.5,1000
0.9839196959360687,0.9717035611164582,0.9964469009080142,0.04521543744267176,1.0646350956141843,pd_v0.5,PD,0.5,1000
0.9751566696508505,0.9544359255202629,0.9967970716083276,0.2146164021164021,0.7810834513931053,pd_v0.5,PD,0.5,1000
0.948291782086796,0.9083136792452831,0.9919510624597553,0.8304,0.0,pd_v0.5,PD,0.5,1000
0.9917454240937911,0.985731272294887,0.997833413577275,0.20292320966022437,1.2834815611053831,pd_v0.5,PD,0.5,2500
0.9918905715681485,0.985248447204969,0.9986228605154437,0.3469320046690136,0.5861698948428724,pd_v0.5,PD,0.5,2500
0.9932810750279956,0.9888517279821628,0.9977502812148481,0.7064427967471972,0.2621669867306718,pd_v0.5,PD,0.5,2500
0.9895000481649167,0.9801526717557252,0.9990274265707061,0.8729020256055056,0.12200273193295898,pd_v0.5,PD,0.5,2500
0.9780633724795037,0.9574837310195228,0.9995471014492754,0.05683901939636815,0.9289842581396669,pd_v0.5,PD,0.5,2500
0.97967873040449,0.963089802130898,0.9968491532099252,0.09389734791902171,1.1413522070425166,pd_v0.5,PD,0.5,2500
0.9867944830284652,0.9780880356796587,0.9956573233320174,0.04454470963791679,1.0634492048123536,pd_v0.5,PD,0.5,2500
0.9814000676361176,0.9673333333333334,0.9958819492107069,0.22045855379188717,0.7771538084414137,pd_v0.5,PD,0.5,2500
0.9596887159533074,0.9288942452545947,0.9925949774629749,0.83405,0.0,pd_v0.5,PD,0.5,2500
0.9941197647905916,0.9911462072266093,0.9971112181030333,0.2039008615003589,1.2844722432915137,pd_v0.5,PD,0.5,5000
0.9944155971392182,0.9904371584699454,0.9984261263033641,0.3491170888243307,0.5845566939551574,pd_v0.5,PD,0.5,5000
0.996161408107855,0.9949504394987844,0.9973753280839895,0.7078714074554728,0.26237605908191036,pd_v0.5,PD,0.5,5000
0.9936157864190366,0.9882624591110256,0.9990274265707061,0.8725693879297977,0.1241453824360275,pd_v0.5,PD,0.5,5000
0.9827451853501058,0.9664987957083424,0.9995471014492754,0.05771664568490098,0.9281236211499332,pd_v0.5,PD,0.5,5000
0.9872282343765233,0.9776018536396988,0.9970460811343048,0.08905615714436887,1.1325459394140707,pd_v0.5,PD,0.5,5000
0.9896017265057877,0.983619344773791,0.9956573233320174,0.04504295742619646,1.0640675113818479,pd_v0.5,PD,0.5,5000
0.9850678733031675,0.9742671738643992,0.9961107298101121,0.21886390358612584,0.7787657292270208,pd_v0.5,PD,0.5,5000
0.9673571876961707,0.9436619718309859,0.9922730199613651,0.8367,0.0,pd_v0.5,PD,0.5,5000
0.9944738106679482,0.9925659472422063,0.9963890226287915,0.20362478636940629,1.2838690278399816,pd_v0.5,PD,0.5,7500
0.9955869373345102,0.9925694172858819,0.9986228605154437,0.34980822159093516,0.5840763285233593,pd_v0.5,PD,0.5,7500
0.9965346070993725,0.9956953022646453,0.9973753280839895,0.7079363140517135,0.2624781257030458,pd_v0.5,PD,0.5,7500
0.994290138391561,0.989406779661017,0.9992219412565648,0.871958728333038,0.1248205120510139,pd_v0.5,PD,0.5,7500
0.9839500668747213,0.9688323090430202,0.9995471014492754,0.05751003692692025,0.9284199417788761,pd_v0.5,PD,0.5,7500
0.9900195694716243,0.9838584208479191,0.9962583694367861,0.08884456291006104,1.1318357711996523,pd_v0.5,PD,0.5,7500
0.9921352732992529,0.9882491186839013,0.9960521121200158,0.0468212734031892,1.0666443927200062,pd_v0.5,PD,0.5,7500
0.9878588448882333,0.979963980189104,0.9958819492107069,0.21747501469723696,0.7801696602338399,pd_v0.5,PD,0.5,7500
0.9725465446513095,0.9535891089108911,0.9922730199613651,0.8384,0.0,pd_v0.5,PD,0.5,7500
0.9960293586812657,0.995669954293962,0.9963890226287915,0.2034659033719337,1.2833678930299885,pd_v0.5,PD,0.5,10000
0.9969557104978887,0.9952941176470588,0.9986228605154437,0.35077580746418136,0.5834051417385504,pd_v0.5,PD,0.5,10000
0.9972818445964945,0.9971883786316776,0.9973753280839895,0.7082956413751733,0.2624996487030115,pd_v0.5,PD,0.5,10000
0.995253317833963,0.9913160941721343,0.9992219412565648,0.8724253132569195,0.12491164362033985,pd_v0.5,PD,0.5,10000
0.9858179787828029,0.9724608944701476,0.9995471014492754,0.056751094559439386,0.9294030291368826,pd_v0.5,PD,0.5,10000
0.9938107869142352,0.9915702803371887,0.9960614415124065,0.08917869850697813,1.1319809290921425,pd_v0.5,PD,0.5,10000
0.9939919235693884,0.9919402398270101,0.9960521121200158,0.0467640582130765,1.0664682023142447,pd_v0.5,PD,0.5,10000
0.9906690942193901,0.9855105275073579,0.9958819492107069,0.2161890064667843,0.781469596351265,pd_v0.5,PD,0.5,10000
0.9793519695044473,0.9664576802507837,0.9925949774629749,0.8405,0.0,pd_v0.5,PD,0.5,10000
0.9950809838032394,0.9918679741688591,0.9983148772267694,0.1986605940933005,1.2764635281635532,pd_v0.75,PD,0.75,1000
0.9894839337877313,0.979564295353769,0.999606531575841,0.3450128648035472,0.5873364354102236,pd_v0.75,PD,0.75,1000
0.989980449657869,0.9801596902976046,1.0,0.6756838637011364,0.30919846454364214,pd_v0.75,PD,0.75,1000
0.9901677270098322,0.9814637875023887,0.9990274265707061,0.8680925839521311,0.12590691860303488,pd_v0.75,PD,0.75,1000
0.981640146878825,0.964996718442354,0.9988677536231884,0.056271361657503016,0.92983741382852,pd_v0.75,PD,0.75,1000
0.9853497622974677,0.9711225855804169,1.0,0.09131273962139208,1.1367701376561783,pd_v0.75,PD,0.75,1000
0.9913606911447084,0.9861328125,0.9966442953020134,0.04381843553532272,1.062192903883468,pd_v0.75,PD,0.75,1000
0.985753052917232,0.9745137491616365,0.997254632807138,0.20988389182833622,0.7859107842916789,pd_v0.75,PD,0.75,1000
0.9651071819746518,0.9388127853881278,0.9929169349645847,0.83575,0.0,pd_v0.75,PD,0.75,1000
0.9977160716432264,0.9963985594237695,0.999037072701011,0.20128839235235396,1.2801818064777566,pd_v0.75,PD,0.75,2500
0.9953962190224311,0.9912212251268046,0.999606531575841,0.3492287746798344,0.5843896084189403,pd_v0.75,PD,0.75,2500
0.9981520266108168,0.9963108706345303,1.0,0.6802946957154508,0.30774774345649764,pd_v0.75,PD,0.75,2500
